female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,38,0,0,0,0,2701,165,0,.88888752,1.7707061,-1.6544601,0,1,0,0,0,0,0,0,1,0,.88888752
0,50,0,0,0,0,2743,158,0,.69999999,2.3223877,-.89937621,0,0,0,0,0,1,0,1,0,0,.69999999
0,30,0,0,0,0,2746,98,.31111068,0,1.9459101,0,1,0,0,0,0,0,0,0,0,0,.31111068
0,38,0,0,0,0,2789,147,.1,0,2.4464555,-2.1120865,0,0,0,0,0,0,1,0,0,0,.1
1,85,1,0,0,0,2798,102,0,3.8222167,.61387402,-.3731057,1,0,0,0,0,0,0,1,0,0,3.8222167
1,97,1,0,0,0,2802,151,0,5.0666666,2.9115715,.67943537,0,0,0,0,1,0,0,0,1,0,5.0666666
0,9,0,0,0,0,2804,164,0,0,1.9356298,-1.4942907,1,0,0,0,0,0,0,0,0,1,0
0,57,1,0,0,0,2825,126,.2,5.733325,2.0731716,.61079139,0,0,0,0,1,0,0,0,0,0,5.9333248
1,57,1,0,0,0,2829,132,0,4.0333333,2.2898016,.74807936,0,0,0,0,0,0,0,0,1,0,4.0333333
1,99,1,0,0,0,2835,155,0,5.0666566,2.0967901,0,0,0,0,0,0,1,0,0,1,0,5.0666566
0,50,0,0,0,0,2846,159,0,1.1333313,2.3599961,.33621544,0,0,0,0,1,0,0,0,1,0,1.1333313
1,50,0,0,0,0,2854,120,0,1.1,2.1690538,.015876854,0,0,0,0,0,0,0,1,0,0,1.1
0,99,0,0,0,0,2864,121,0,0,1.5992826,2.1896029,0,0,0,0,0,0,0,0,0,1,0
1,92,0,0,0,0,2865,53,0,0,1.3365715,1.137062,0,0,0,0,0,0,0,0,1,0,0
1,75,1,0,1,0,2870,132,0,4.4499998,2.8903718,-1.1053082,1,0,0,0,0,0,0,0,0,0,4.4499998
1,73,0,0,0,0,2877,152,0,0,2.442347,.015876854,1,0,0,0,0,0,0,0,0,1,0
1,96,0,0,0,0,2891,70,2.1666667,5.4444399,1.0455567,.95401126,0,0,0,0,0,0,0,0,0,0,7.6111069
1,70,0,0,0,0,2894,150,3.0666666,0,2.3513753,0,0,0,0,1,0,0,0,0,1,0,3.0666666
0,48,1,0,0,0,2900,118,0,1.9,2.6772785,.47350341,0,0,0,0,1,0,0,1,0,0,1.9
0,71,1,0,0,0,2910,145,0,1.6,2.7880929,.95401126,0,0,0,0,0,0,1,1,0,0,1.6
1,99,1,0,0,0,2915,120,0,4.5666666,2.2759557,-.25869909,0,0,0,0,0,1,0,0,0,0,4.5666666
0,82,1,0,0,0,2940,110,0,4.8333263,2.7725887,.86248595,0,1,0,0,0,0,0,0,1,0,4.8333263
1,59,0,1,0,0,2953,148,2.7666667,.83333331,1.8813716,-.3731057,0,0,1,0,0,0,0,0,1,0,3.5999999
0,24,0,0,0,0,2959,164,0,0,1.7664413,-2.9129331,0,0,0,0,0,0,0,0,0,1,0
1,85,0,0,0,1,2963,135,0,0,1.5686159,-.94513887,0,0,0,0,0,0,0,0,0,1,0
1,78,0,0,0,0,2965,157,0,.33333334,2.3887622,1.0684179,0,0,1,0,0,0,0,0,1,0,.33333334
0,65,0,0,0,0,2966,69,2.2333333,0,2.0149031,-.075648457,0,0,0,1,0,0,0,0,0,1,2.2333333
0,54,0,0,0,0,2968,128,0,0,2.3025851,1.3658751,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,2980,150,2,1.9766642,3.0204248,0,0,0,0,0,0,1,0,0,1,0,3.9766641
0,82,1,0,0,0,2995,92,0,4.2666607,1.5040774,1.3658751,0,0,1,0,0,0,0,0,1,0,4.2666607
1,41,0,0,0,0,3000,72,0,0,2.4744353,-1.860392,0,1,0,0,0,0,0,0,1,0,0
1,91,0,0,0,0,3001,119,0,0,3.1780539,1.5946884,0,1,0,0,0,0,0,1,0,0,0
1,38,0,0,0,0,3003,110,0,0,1.2089599,-.46463102,1,0,0,0,0,0,0,0,1,0,0
1,97,1,0,0,0,3026,130,0,4.3666668,1.8500284,1.3887565,1,0,0,0,0,0,0,1,0,0,4.3666668
0,99,0,0,0,0,3028,58,0,5.1833334,1.933448,1.6862137,1,0,0,0,0,0,0,0,0,1,5.1833334
0,61,0,0,0,0,3054,153,1.5333333,1.5555521,2.3025851,.24469012,0,0,1,0,0,0,0,0,1,0,3.0888853
1,58,0,0,0,0,3058,149,0,0,1.9299098,-.23581775,0,1,0,0,0,0,0,0,0,1,0
0,58,1,0,0,0,3074,162,1.8333334,2.3666666,2.7725887,-.46463102,1,0,0,0,0,0,0,0,1,0,4.1999998
1,94,1,0,0,0,3081,117,0,5.1888833,1.9707421,.65655404,0,0,0,0,0,0,0,1,0,0,5.1888833
0,63,0,0,0,0,3094,102,0,4.0666599,1.9109372,.22180881,1,0,0,0,0,0,0,0,1,0,4.0666599
0,50,0,0,0,1,3139,91,0,0,2.5745189,0,0,0,0,1,0,0,0,0,1,0,0
0,51,0,0,0,0,3163,142,0,1.7333333,2.1202636,.40485942,1,0,0,0,0,0,0,0,0,1,1.7333333
1,89,1,0,0,0,3165,123,2.0333333,2.6666667,2.9418039,.83960462,0,0,0,0,0,0,0,1,0,0,4.6999998
0,42,0,0,0,0,3178,157,0,0,2.5817304,.65655404,0,0,0,0,1,0,0,0,1,0,0
1,55,0,0,0,0,3184,140,1.6,0,1.6620817,-.46463102,1,0,0,0,0,0,0,0,1,0,1.6
0,25,1,0,1,0,3185,100,0,4.8944387,2.6217654,-.12141111,0,0,0,1,0,0,0,0,0,1,4.8944387
1,21,0,0,0,0,3200,161,0,0,2.7775562,-.0070044738,0,0,0,0,0,1,0,0,1,0,0
1,39,0,0,0,0,3227,117,0,0,1.792529,-.35022438,0,0,1,0,0,0,0,0,0,0,0
0,42,0,0,0,0,3234,152,0,0,2.442347,-.92225754,0,0,0,0,1,0,0,0,1,0,0
1,43,0,0,0,0,3248,104,.088888742,0,2.0794415,-.51039368,1,0,0,0,0,0,0,0,0,0,.088888742
1,23,0,0,0,0,3261,86,0,0,2.0149031,-.19005509,0,0,0,0,0,0,0,0,0,0,0
1,55,0,0,0,0,3266,44,0,0,2.684864,-.44174969,1,0,0,0,0,0,0,1,0,0,0
1,53,0,0,0,0,3274,108,0,2.4333334,2.5776885,.084520839,1,0,0,0,0,0,0,0,0,0,2.4333334
1,70,0,0,0,1,3283,166,.40000001,0,2.1690538,0,0,1,0,0,0,0,0,0,1,0,.40000001
1,86,0,1,0,0,3292,132,2.0444417,0,2.8134108,1.3429939,0,0,0,0,0,0,0,0,0,0,2.0444417
0,38,1,0,0,0,3314,126,0,4.7333331,2.4849067,-.14429244,0,0,0,1,0,0,0,0,1,0,4.7333331
1,50,0,0,0,0,3361,124,0,0,2.1587734,-.30446172,0,0,0,1,0,0,0,0,0,1,0
0,63,0,0,0,0,3400,162,0,0,2.0918639,-.92225754,0,1,0,0,0,0,0,0,1,0,0
1,66,0,0,0,0,3410,104,0,0,1.6863985,-.32734305,0,0,0,1,0,0,0,0,1,0,0
1,79,1,0,1,0,3421,103,0,4.6999998,1.0391358,-1.1281896,1,0,0,0,0,0,0,0,0,1,4.6999998
0,56,0,0,0,0,3427,145,0,4.2333331,2.0794415,.47350341,0,0,1,0,0,0,0,1,0,0,4.2333331
1,77,1,0,0,0,3432,105,.11111094,4.7333307,1.6784308,.97689259,1,0,0,0,0,0,0,1,0,0,4.8444419
1,58,0,0,1,0,3440,108,0,0,2.0149031,-.9680202,1,0,0,0,0,0,0,0,0,1,0
0,4,0,0,0,0,3442,111,1.2,0,2.6390574,-.85361362,0,1,0,0,0,0,0,0,0,0,1.2
0,50,0,0,1,0,3449,163,1.8,0,2.3646204,-1.5400534,0,0,1,0,0,0,0,0,0,1,1.8
0,84,0,0,0,0,3454,85,0,6.0999999,2.6810215,1.6862137,0,1,0,0,0,0,0,0,0,0,6.0999999
1,91,0,0,1,0,3461,128,0,0,2.341095,-.78496963,0,1,0,0,0,0,0,0,0,1,0
1,50,0,0,1,0,3464,162,0,0,2.2192032,-1.7459854,1,0,0,0,0,0,0,0,1,0,0
1,57,0,0,1,0,3466,154,0,0,2.2246234,-.85361362,0,0,0,0,1,0,0,0,0,1,0
0,50,1,0,0,0,3468,137,0,5.2833333,2.8903718,1.1599432,0,0,0,0,0,0,0,1,0,0,5.2833333
0,53,0,0,0,0,3502,158,0,.1,2.5960004,.15316482,0,0,0,0,1,0,0,1,0,0,.1
0,43,0,1,0,0,3515,158,2.7,0,2.1099832,.31333411,1,0,0,0,0,0,0,0,1,0,2.7
0,26,0,0,0,0,3546,138,0,0,2.2407095,-1.2654775,0,0,0,0,0,0,0,0,1,0,0
1,78,0,0,0,0,3553,164,.13333334,0,2.0541236,-.32734305,1,0,0,0,0,0,0,0,0,1,.13333334
1,93,1,0,0,0,3559,73,1.0666667,5.6500001,3.0706098,-.052767128,1,0,0,0,0,0,0,0,0,0,6.7166667
1,92,1,0,0,0,3561,147,.22222188,5.0666656,2.4203682,1.1828245,0,1,0,0,0,0,0,0,0,1,5.2888875
1,82,0,0,0,0,3585,156,.60000002,0,1.7871655,1.1599432,0,0,0,1,0,0,0,0,0,0,.60000002
0,42,0,0,0,0,3603,120,.5,0,2.0980172,.42774075,0,1,0,0,0,0,0,0,1,0,.5
1,91,1,0,0,0,3618,140,0,4.2666669,2.0794415,0,0,0,0,0,0,0,0,1,0,0,4.2666669
1,61,0,0,0,0,3622,91,0,0,2.1186457,.42774075,1,0,0,0,0,0,0,0,0,1,0
0,50,1,0,0,0,3662,138,0,6.1583333,2.72031,1.1828245,0,0,1,0,0,0,0,0,0,1,6.1583333
1,35,0,0,0,0,3667,162,0,0,2.2512918,-.19005509,1,0,0,0,0,0,0,0,0,1,0
0,9,0,0,0,0,3701,150,0,0,2.1000609,-1.4256468,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,3710,164,0,0,2.7118919,.084520839,0,0,0,0,1,0,0,0,0,1,0
0,74,0,0,0,0,3711,156,1.4,0,2.5187762,-1.0595455,0,1,0,0,0,0,0,0,0,0,1.4
0,85,0,0,0,1,3716,147,0,3.2,2.6026897,-.601919,0,0,0,0,0,0,0,0,0,0,3.2
0,50,0,0,0,0,3738,95,0,0,1.0038093,-.029885801,0,0,0,0,0,0,0,0,0,1,0
0,35,0,0,0,0,3753,148,0,.63333333,2.7725887,-.098529786,0,0,0,0,0,0,0,0,1,0,.63333333
0,45,1,0,0,0,3755,126,1.1333333,3.1777711,2.0794415,.77096063,0,0,0,0,0,0,0,0,1,0,4.3111043
0,91,1,0,0,0,3757,148,0,6.9222169,2.4680996,.72519803,1,0,0,0,0,0,0,0,1,0,6.9222169
1,89,1,0,1,0,3793,49,0,5.2666669,1.251835,.61079139,0,0,0,0,0,0,0,0,0,1,5.2666669
1,30,0,0,0,0,3815,153,1.8333334,0,2.9311938,-.25869909,0,0,1,0,0,0,0,1,0,0,1.8333334
0,75,0,0,0,0,3831,116,0,5.4166665,2.3978953,.29045278,0,0,0,0,0,0,1,0,1,0,5.4166665
0,12,0,0,0,0,3836,146,0,0,2.3025851,.06163951,0,0,0,0,0,0,0,0,0,0,0
1,97,0,0,0,0,3841,163,0,0,2.2823825,1.5489258,0,0,0,1,0,0,0,0,0,1,0
0,39,0,0,0,0,3853,139,0,0,2.4034512,-.7620883,1,0,0,0,0,0,0,0,1,0,0
1,97,1,0,0,0,3863,124,0,4.0111065,2.8903718,.13028349,1,0,0,0,0,0,0,0,0,0,4.0111065
0,50,0,1,0,0,3864,125,2.3,0,2.1848021,-.80785096,0,0,0,0,1,0,0,1,0,0,2.3
1,28,0,0,0,0,3873,141,0,0,1.3270746,-.14429244,0,0,0,0,0,0,0,0,1,0,0
0,62,1,0,0,0,3885,158,1.8,3.7,2.5257287,1.2285872,0,0,0,0,0,1,0,0,0,1,5.5
1,66,1,0,0,0,3887,120,0,4.7333331,2.4638534,1.1599432,0,0,1,0,0,0,0,0,0,0,4.7333331
1,97,1,0,0,0,3890,73,0,4.9999924,1.4554123,.83960462,0,0,1,0,0,0,0,0,0,1,4.9999924
1,11,0,0,0,0,3900,160,.86666667,.2,2.1690538,-1.791748,0,0,0,0,0,0,0,1,0,0,1.0666667
0,47,1,0,0,0,3901,63,0,5.2333331,1.746297,.99977392,0,1,0,0,0,0,0,0,1,0,5.2333331
0,77,1,0,0,0,3904,122,0,4.2666669,1.4836447,-.23581775,1,0,0,0,0,0,0,0,0,1,4.2666669
1,72,1,0,1,0,3916,117,0,4.2333331,1.9616585,-1.2883588,1,0,0,0,0,0,0,0,0,1,4.2333331
1,43,0,0,0,0,3925,105,1.0999991,0,2.0309401,0,0,0,0,1,0,0,0,0,0,0,1.0999991
0,50,0,0,0,0,3935,165,0,0,2.3978953,-2.066324,0,1,0,0,0,0,0,0,0,0,0
1,47,1,0,0,0,3955,145,0,5.3000002,2.3434072,-.0070044738,0,0,0,0,0,1,0,0,1,0,5.3000002
0,91,1,0,0,0,3956,146,3.8166666,1.8333334,2.3700264,1.6175698,0,1,0,0,0,0,0,0,0,0,5.6500001
0,46,1,0,0,0,3966,119,0,4.2666607,2.862201,.15316482,0,0,0,0,0,0,1,0,1,0,4.2666607
0,50,1,0,0,0,3968,163,0,4.6999998,2.2801123,-.029885801,0,0,0,0,0,0,0,0,0,1,4.6999998
0,9,0,0,0,0,3996,119,0,0,2.2617631,.7023167,0,0,0,0,0,0,1,0,1,0,0
1,51,0,0,0,1,4006,113,.2,0,2.0897806,-.67056298,0,1,0,0,0,0,0,0,0,1,.2
1,94,0,0,0,0,4023,123,1.1,4.4333334,2.3978953,1.7319764,0,0,0,0,1,0,0,0,0,1,5.5333333
1,49,0,0,0,0,4038,141,0,.93333334,1.7752873,.06163951,0,1,0,0,0,0,0,0,0,1,.93333334
0,65,0,0,0,0,4039,106,.80000001,3.0333333,2.0149031,.17604615,0,0,0,1,0,0,0,1,0,0,3.8333333
1,98,1,0,0,0,4051,104,0,5.5,2.6141727,0,0,0,0,0,0,0,0,0,0,1,5.5
1,60,0,0,0,0,4053,151,0,0,1.5040774,.31333411,0,0,0,0,0,0,0,1,0,0,0
1,79,0,0,0,0,4067,161,0,0,1.704748,-.098529786,1,0,0,0,0,0,0,1,0,0,0
0,28,0,0,0,0,4099,103,0,0,2.1949995,-.69344431,0,0,1,0,0,0,0,0,1,0,0
0,29,0,0,0,0,4105,149,.044444371,0,2.5257287,-1.6086974,1,0,0,0,0,0,0,0,0,0,.044444371
0,29,0,0,0,0,4121,127,.1,0,1.6292403,-1.0366642,0,0,0,0,1,0,0,0,0,0,.1
0,49,1,0,0,0,4138,147,0,4.7555499,2.7354493,1.1141806,1,0,0,0,0,0,0,0,0,1,4.7555499
0,73,0,0,0,0,4142,127,0,5.5666585,2.3025851,1.0912993,0,0,0,0,0,0,0,0,0,1,5.5666585
1,81,0,0,0,0,4145,128,0,0,2.4849067,.33621544,0,0,0,0,1,0,0,0,1,0,0
1,80,0,0,0,0,4165,66,0,0,2.3583548,.015876854,0,0,0,0,1,0,0,1,0,0,0
0,81,0,0,1,0,4167,131,0,0,2.5649493,0,0,0,0,0,1,0,0,0,1,0,0
0,53,1,0,0,0,4176,66,0,5.0444417,1.3862944,-1.2197149,1,0,0,0,0,0,0,0,1,0,5.0444417
0,75,0,0,0,0,4181,108,0,.93333334,1.8718022,0,0,0,0,1,0,0,0,0,0,0,.93333334
0,3,0,0,1,0,4191,166,0,0,2.2915242,0,1,0,0,0,0,0,0,0,1,0,0
0,85,1,0,0,0,4211,134,0,4.4333334,2.3924253,.67943537,0,0,0,0,0,0,0,0,1,0,4.4333334
0,65,1,0,1,0,4216,118,0,4.9333334,2.6499782,-.098529786,0,0,0,0,0,1,0,1,0,0,4.9333334
1,69,0,0,0,0,4227,93,0,0,1.7917595,-.53327501,0,1,0,0,0,0,0,0,1,0,0
1,96,0,0,0,0,4233,141,0,0,2.0251918,1.5489258,0,0,1,0,0,0,0,1,0,0,0
1,54,0,0,0,0,4239,96,0,.15555534,1.704748,.9082486,0,1,0,0,0,0,0,0,1,0,.15555534
0,15,0,1,0,0,4250,134,2.9000001,0,2.6339753,.29045278,1,0,0,0,0,0,0,1,0,0,2.9000001
0,36,0,0,0,0,4273,136,.86666667,0,2.3043797,.9082486,0,1,0,0,0,0,0,1,0,0,.86666667
1,71,0,0,0,0,4285,101,.66666669,0,1.6762437,.29045278,0,0,0,0,1,0,0,0,0,1,.66666669
1,17,0,0,1,0,4312,29,0,0,1.446919,.015876854,0,0,0,0,0,0,0,0,0,1,0
0,56,0,0,0,0,4329,162,0,0,1.89712,-.052767128,0,1,0,0,0,0,0,0,0,1,0
1,35,0,0,0,0,4345,157,0,0,1.713998,.31333411,0,0,0,0,0,1,0,0,1,0,0
0,71,0,0,0,0,4346,83,0,0,2.4638534,-1.2883588,0,0,0,0,0,1,0,0,0,0,0
0,18,0,0,1,0,4353,106,0,0,1.9315211,-1.2425961,0,1,0,0,0,0,0,0,0,1,0
1,36,0,0,1,0,4355,139,0,0,1.6355252,-1.0595455,1,0,0,0,0,0,0,0,1,0,0
0,8,0,0,0,0,4361,86,0,0,2.0149031,-1.1510708,0,0,1,0,0,0,0,0,0,0,0
1,93,0,0,0,0,4363,115,0,0,2.0177231,-.23581775,0,0,1,0,0,0,0,0,0,0,0
1,97,1,0,0,0,4366,116,0,4.2666669,2.862201,.72519803,1,0,0,0,0,0,0,1,0,0,4.2666669
0,47,1,0,0,0,4367,146,0,4.0999961,2.9123507,.15316482,0,0,0,0,1,0,0,0,0,1,4.0999961
1,18,0,0,0,0,4371,110,0,0,1.9110227,-.098529786,0,0,0,1,0,0,0,0,1,0,0
0,99,0,0,0,0,4388,144,0,5.9111037,2.9957323,.88536727,0,0,0,1,0,0,0,0,1,0,5.9111037
1,4,0,0,0,0,4389,132,0,0,1.2328653,.74807936,1,0,0,0,0,0,0,1,0,0,0
0,55,0,0,0,0,4392,154,0,0,3.3011138,-.35022438,0,1,0,0,0,0,0,0,1,0,0
1,31,0,0,0,1,4398,96,0,0,1.3350009,-2.1578493,0,0,0,0,0,0,0,1,0,0,0
0,60,0,0,0,0,4414,105,0,0,2.1848021,-.67056298,1,0,0,0,0,0,0,1,0,0,0
1,34,0,0,0,0,4422,162,2,0,2.4849067,0,0,0,0,0,0,1,0,0,1,0,2
1,50,0,0,0,0,4426,134,0,0,2.1497531,-.12141111,0,0,1,0,0,0,0,0,0,0,0
1,79,1,0,0,0,4428,81,0,6.5666666,2.2129729,.72519803,0,1,0,0,0,0,0,0,1,0,6.5666666
1,50,0,0,0,0,4430,129,0,2.2666647,2.4449522,.79384196,0,1,0,0,0,0,0,1,0,0,2.2666647
1,50,0,0,0,0,4476,118,0,0,2.4077051,.81672329,1,0,0,0,0,0,0,0,0,1,0
0,13,0,0,0,0,4487,155,0,0,2.7240872,0,0,0,1,0,0,0,0,0,0,0,0
0,65,0,0,0,1,4495,144,1.9,0,2.8526316,0,0,0,0,1,0,0,0,0,0,0,1.9
1,26,0,0,0,0,4512,150,0,0,1.7351888,-.9680202,0,0,0,0,0,0,0,0,1,0,0
0,88,0,0,0,0,4535,153,0,0,2.6919205,-.12141111,0,0,0,0,0,0,0,0,0,1,0
1,83,1,0,0,0,4544,121,0,5.0222139,2.2638438,.38197809,0,1,0,0,0,0,0,0,1,0,5.0222139
0,26,1,0,0,0,4561,130,.1,4.0999999,3.2700992,0,1,0,0,0,0,0,0,0,1,0,4.1999998
1,86,1,0,0,0,4580,158,0,4.3666668,1.9169227,.74807936,0,0,0,0,1,0,0,0,1,0,4.3666668
1,76,0,0,0,0,4587,136,0,0,2.074476,-1.5171721,0,0,0,0,0,0,0,0,1,0,0
0,32,0,0,0,0,4590,157,0,0,2.74084,-.41886836,0,0,0,0,1,0,0,0,0,1,0
0,67,1,0,0,0,4592,141,0,2.8333333,2.0476928,.95401126,0,0,0,0,0,0,0,0,1,0,2.8333333
1,70,0,0,0,0,4690,166,0,0,2.0149031,.015876854,1,0,0,0,0,0,0,1,0,0,0
0,9,0,0,0,0,4712,156,0,0,2.9311938,-1.6544601,0,0,0,0,1,0,0,1,0,0,0
1,86,1,0,0,0,4721,138,0,5.9666667,2.6525371,1.0912993,0,0,0,1,0,0,0,1,0,0,5.9666667
1,30,0,0,0,0,4729,78,1.8666667,0,1.7691817,.74807936,0,1,0,0,0,0,0,0,0,0,1.8666667
1,89,1,0,0,0,4730,158,1.6666646,2.2111084,2.8332133,.65655404,0,0,1,0,0,0,0,0,0,1,3.877773
1,99,1,0,0,0,4735,106,0,4.9999957,1.9227878,1.6633325,0,0,0,0,0,0,0,0,0,1,4.9999957
0,50,0,0,0,0,4747,162,0,.26666629,2.2751861,1.3201125,1,0,0,0,0,0,0,0,0,1,.26666629
1,50,0,0,0,0,4756,27,0,0,1.5301647,-.71632564,1,0,0,0,0,0,0,0,0,1,0
0,97,0,0,0,0,4757,145,0,7.5,1.8953001,1.1141806,0,0,0,0,0,0,0,0,1,0,7.5
1,26,0,0,1,0,4759,63,0,0,1.3864194,-1.8832734,0,0,0,0,0,0,0,0,0,1,0
1,80,0,1,0,0,4775,130,2.0666666,0,1.658228,.26757145,0,0,0,0,1,0,0,1,0,0,2.0666666
0,11,0,0,0,0,4779,131,.23333333,0,2.0175657,-.71632564,0,0,0,0,0,0,0,0,1,0,.23333333
1,71,1,0,0,0,4802,121,2.4000001,3.1555502,2.2072749,.33621544,0,0,0,0,0,0,0,0,0,0,5.5555506
0,50,1,0,0,0,4803,150,0,4.8000002,2.4634106,.77096063,0,0,0,0,0,0,1,0,0,1,4.8000002
1,77,1,0,0,0,4825,92,0,5.0999961,2.2801123,-.35022438,1,0,0,0,0,0,0,0,0,0,5.0999961
0,85,0,0,0,0,4834,104,0,6.199996,2.6946273,1.3887565,1,0,0,0,0,0,0,0,1,0,6.199996
0,97,1,0,0,0,4836,125,2.1666667,5.4000001,2.1076946,.9082486,1,0,0,0,0,0,0,1,0,0,7.5666666
1,81,0,0,0,0,4858,122,.23333333,0,2.5440357,.72519803,1,0,0,0,0,0,0,0,0,0,.23333333
1,92,0,0,0,0,4870,155,0,0,2.3697383,0,0,0,0,1,0,0,0,0,1,0,0
1,30,0,0,0,0,4871,146,0,0,2.0897806,-1.2197149,0,0,1,0,0,0,0,0,0,0,0
1,86,0,0,0,0,4877,86,0,5.3000002,1.9119357,.22180881,0,0,0,0,0,0,0,1,0,0,5.3000002
0,64,1,0,0,0,4927,118,0,4.2333331,2.0014801,1.1141806,0,0,0,0,1,0,0,1,0,0,4.2333331
0,66,0,0,0,0,4941,158,0,0,2.1983347,.15316482,1,0,0,0,0,0,0,0,0,1,0
1,85,1,0,0,0,4956,131,0,4.322217,2.9261677,.9082486,0,0,1,0,0,0,0,0,0,0,4.322217
1,6,0,0,0,0,4959,74,0,0,2.1234577,-.78496963,0,0,0,0,0,1,0,0,1,0,0
1,92,1,0,0,0,4961,80,0,4.9626627,2.9896266,1.5031631,0,1,0,0,0,0,0,0,0,0,4.9626627
0,71,0,1,0,0,4977,143,1.3666667,1.1333313,2.7950616,-.67056298,1,0,0,0,0,0,0,0,0,0,2.4999981
1,59,0,0,0,0,4994,163,0,0,1.621366,-.19005509,0,0,1,0,0,0,0,0,0,1,0
1,97,0,0,0,0,5013,95,0,0,.69314718,.51926607,0,0,0,0,0,1,0,1,0,0,0
1,21,0,0,0,1,5015,128,0,0,1.3862944,-1.2883588,0,0,0,0,0,0,0,0,0,0,0
1,59,0,0,0,0,5022,134,0,0,2.6878474,1.8006204,0,0,0,0,0,1,0,1,0,0,0
1,90,0,0,0,0,5032,155,1.2888875,0,2.3025851,1.3429939,0,0,0,0,0,0,1,0,0,0,1.2888875
0,28,0,0,0,0,5036,136,0,0,2.5649493,-.0070044738,0,0,0,0,0,0,0,1,0,0,0
0,15,1,0,0,0,5038,162,0,3.5777771,2.3978953,-.28158039,0,0,0,0,1,0,0,0,1,0,3.5777771
1,40,0,0,0,0,5046,136,0,0,1.7917595,-.64768165,0,0,1,0,0,0,0,1,0,0,0
0,45,0,0,0,0,5048,152,0,2.0333333,2.3418057,.29045278,0,0,0,0,1,0,0,0,0,1,2.0333333
0,60,1,0,0,0,5066,112,3.5,2.0888834,2.5273938,-.052767128,0,0,0,0,0,0,0,1,0,0,5.5888834
0,74,0,1,0,0,5068,143,2.9666667,.3777771,1.72664,.35909677,1,0,0,0,0,0,0,0,0,0,3.3444438
1,74,1,0,0,0,5082,128,0,4.3555503,2.8903718,.77096063,0,0,0,0,1,0,0,0,0,1,4.3555503
0,55,0,0,0,0,5088,158,0,0,1.856487,.24469012,1,0,0,0,0,0,0,1,0,0,0
0,88,0,0,0,0,5114,90,0,7.5,2.7606111,1.3887565,0,0,0,0,0,0,0,0,1,0,7.5
1,69,0,0,1,0,5125,145,0,0,2.0156724,-1.0366642,0,0,0,0,0,0,0,0,0,1,0
0,70,0,0,0,0,5142,139,0,0,2.1972246,-1.5400534,1,0,0,0,0,0,0,0,0,1,0
1,81,0,0,0,0,5154,146,0,0,2.201333,.45062208,0,0,0,1,0,0,0,0,0,0,0
1,92,0,0,0,0,5176,77,0,0,2.6193326,.77096063,1,0,0,0,0,0,0,1,0,0,0
0,77,0,0,0,0,5184,144,0,0,2.6741486,-.0070044738,0,0,0,0,0,0,0,0,1,0,0
0,82,0,0,0,0,5185,144,0,6.9222188,2.2137532,1.4802818,1,0,0,0,0,0,0,0,1,0,6.9222188
1,42,0,0,0,0,5220,137,0,0,2.2192035,.7023167,0,0,0,0,1,0,0,1,0,0,0
1,76,0,0,0,0,5223,44,0,0,1.7035614,0,0,0,0,0,1,0,0,0,0,1,0
0,79,1,0,0,0,5255,134,.96666664,4.1333332,2.5839975,-.69344431,0,0,0,1,0,0,0,0,0,0,5.0999999
1,75,0,0,0,0,5271,121,.033333335,6.1500001,2.1819031,.7023167,0,0,0,0,0,0,0,0,1,0,6.1833334
0,76,1,0,0,0,5313,132,.1,4.2361045,2.6057713,.9082486,1,0,0,0,0,0,0,1,0,0,4.3361044
0,50,1,0,0,0,5325,146,0,4.4333334,1.9459101,0,0,0,0,0,0,0,0,0,1,0,4.4333334
0,34,0,0,0,0,5334,166,0,0,2.3025851,.038758181,0,0,1,0,0,0,0,1,0,0,0
0,62,1,0,0,0,5336,102,2.2,4.1888833,2.7829278,-.32734305,0,0,0,0,0,0,0,0,0,0,6.3888836
0,50,1,0,0,0,5344,101,0,4.0888834,1.9782389,.42774075,1,0,0,0,0,0,0,0,0,0,4.0888834
1,1,0,0,0,0,5345,72,0,0,1.7013128,0,0,0,0,0,0,1,0,0,1,0,0
1,80,0,0,0,0,5348,115,0,0,1.879465,-.12141111,0,0,0,0,0,0,0,0,1,0,0
0,57,1,0,0,0,5359,30,0,5.6888757,2.862201,.72519803,0,0,0,0,1,0,0,0,1,0,5.6888757
0,53,0,0,0,0,5387,162,0,.86666566,2.3795462,.51926607,0,0,0,1,0,0,0,0,1,0,.86666566
1,85,0,0,0,0,5415,135,0,0,2.2055233,.95401126,0,0,1,0,0,0,0,1,0,0,0
1,78,0,0,0,0,5431,148,0,0,2.1453505,-.16717376,0,1,0,0,0,0,0,0,0,1,0
1,94,1,0,0,0,5436,152,0,4.1999998,2.6934514,1.8692644,1,0,0,0,0,0,0,0,1,0,4.1999998
1,70,0,0,0,0,5441,138,0,0,2.324564,-.62480032,0,0,0,1,0,0,0,0,1,0,0
1,25,0,1,1,0,5460,112,3.0444398,0,1.5851446,-1.8375107,0,0,0,0,0,0,0,0,0,1,3.0444398
1,72,1,0,0,0,5470,74,0,4.3000002,2.694752,.49638474,0,1,0,0,0,0,0,0,1,0,4.3000002
